file	line	operation	signals	source	disposition
src/app/services/mechanism.service.ts	7593	removeCompoundJoints	point graph	...leaf.joints.map((joint) => ({ id: joint.id, label: joint.id })),	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7596	removeCompoundJoints	point graph	if (leaf.joints.length < 2) return false;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7597	removeCompoundJoints	legacy record	if (leaf instanceof RealLink) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7598	removeCompoundJoints	point graph; legacy record	if (!leaf.comIsCustom) leaf.CoM = RealLink.determineCenterOfMass(leaf.joints);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7603	removeCompoundJoints	point graph	for (const joint of compound.joints) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7604	removeCompoundJoints	legacy record	if (!(joint instanceof RealJoint) || !joint.isWelded || ids.has(joint.id)) continue;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7605	removeCompoundJoints	point graph	const members = compound.subset.filter((leaf) => leaf.joints.includes(joint));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7613	splitCompoundAtRemainingWelds	legacy record	private splitCompoundAtRemainingWelds(compound: RealLink): RealLink[] {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7614	splitCompoundAtRemainingWelds	point graph; legacy record	const remaining = compound.subset.filter((link): link is RealLink => link instanceof RealLink);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7615	splitCompoundAtRemainingWelds	legacy record	const components: RealLink[][] = [];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7617	splitCompoundAtRemainingWelds	legacy record	const component: RealLink[] = [];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7624	splitCompoundAtRemainingWelds	point graph	const sharesWeld = current.joints.some(	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7626	splitCompoundAtRemainingWelds	point graph; legacy record	joint instanceof RealJoint && joint.isWelded && candidate.joints.includes(joint)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7662	splitCompoundAtRemainingWelds	point graph	candidate.subset.some((leaf) => leaf.id === remembered)	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7677	distanceFromForceToLink	legacy record	private distanceFromForceToLink(force: Force, link: RealLink): number {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7678	distanceFromForceToLink	point graph	const leaves = link.subset.length > 0 ? link.subset : [link];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7681	distanceFromForceToLink	point graph	if (leaf.joints.length === 1) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7682	distanceFromForceToLink	point graph	closest = Math.min(closest, getDistance(force.startCoord, leaf.joints[0]));	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7685	distanceFromForceToLink	point graph	for (let first = 0; first < leaf.joints.length - 1; first++) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7686	distanceFromForceToLink	point graph	for (let second = first + 1; second < leaf.joints.length; second++) {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7690	distanceFromForceToLink	point graph	leaf.joints[first].x,	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7691	distanceFromForceToLink	point graph	leaf.joints[first].y,	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7692	distanceFromForceToLink	point graph	leaf.joints[second].x,	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7693	distanceFromForceToLink	point graph	leaf.joints[second].y	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7733	keepForcesOnTheirLinks	legacy record	if (!(force.link instanceof RealLink)) continue;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7741	createForce	legacy record	createForce(startCoord: Coord, endCoord: Coord, onLink?: RealLink): Force | undefined {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	7743	createForce	legacy record	if (!(selectedLink instanceof RealLink)) return undefined;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	4	<module>	legacy record	import { RealJoint } from '../model/joint';	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	5	<module>	legacy record	import { Link, LinkHold, RealLink } from '../model/link';	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	8	<module>	legacy authority	import { ActiveObjService } from './active-obj.service';	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	9	<module>	legacy authority	import { GridUtilsService } from './grid-utils.service';	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	10	<module>	legacy authority	import { MechanismService } from './mechanism.service';	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	22	<module>	legacy record	joint: RealJoint;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	30	<module>	legacy authority	private mechanism = inject(MechanismService);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	31	<module>	legacy authority	private grid = inject(GridUtilsService);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	32	<module>	legacy authority	private active = inject(ActiveObjService);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	42	parts	point graph	this.mechanism.joints,	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	43	parts	point graph	this.mechanism.links,	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	48	joints	legacy record	private joints(refs: readonly SelectedPartRef[]): RealJoint[] | undefined {	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	51	joints	legacy record	if (!parts.every((part): part is RealJoint => part instanceof RealJoint)) return undefined;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	62	links	legacy record	private links(refs: readonly SelectedPartRef[]): RealLink[] | undefined {	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	65	links	legacy record	if (!parts.every((part): part is RealLink => part instanceof RealLink)) return undefined;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	124	assignJointCoordinate	point graph	const joints = this.joints(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	127	assignJointCoordinate	point graph	'selection.joints-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	145	assignLinkGeometry	point graph	const links = this.links(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	148	assignLinkGeometry	point graph	'selection.links-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	163	assignLinkGeometry	point graph	link.joints.length !== 2 || link.subset.length > 0 || this.mechanism.cylinderOfBar(link)	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	188	assignLinkMass	point graph	const links = this.links(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	191	assignLinkMass	point graph	'selection.links-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	214	setTracePath	point graph	const joints = this.joints(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	217	setTracePath	point graph	'selection.joints-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	226	setTracePath	legacy record	(this.grid.getSliderJoint(joint) as RealJoint).showCurve = traced;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	248	setGrounded	point graph	const joints = this.joints(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	251	setGrounded	point graph	'selection.joints-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	292	weldRefusal	point graph	const joints = this.joints(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	295	weldRefusal	point graph	code: 'selection.joints-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	322	setWelded	point graph	const joints = this.joints(refs)!;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	336	sliderRefusal	point graph	const joints = this.joints(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	339	sliderRefusal	point graph	code: 'selection.joints-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	360	setSlider	point graph	const joints = this.joints(refs)!;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	374	holdRefusal	point graph	const links = this.links(refs);	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	377	holdRefusal	point graph	code: 'selection.links-only',	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	395	setHold	point graph	const links = this.links(refs)!;	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	412	eachJoint	legacy record	private eachJoint(joints: readonly RealJoint[], work: () => void): MultiEditResult {	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	424	eachJoint	point graph	this.mechanism.joints,	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	425	eachJoint	point graph	this.mechanism.links,	pending S6/S7 semantic disposition
src/app/services/multi-edit.service.ts	508	setLocked	legacy record	this.mechanism.setLocks(parts as (RealJoint | Link | Force)[], locked);	pending S6/S7 semantic disposition
src/app/services/native-body-document.service.ts	20	<module>	legacy authority	/** Used only by the native editor route; the legacy MechanismService never writes this document. */	pending S6/S7 semantic disposition
src/app/services/native-body-gesture.ts	47	constructor	point graph	const joint = document.joints.find((j) => j.id === target.coordinate.jointId);	pending S6/S7 semantic disposition
src/app/services/native-gesture-scale.ts	14	nativeGestureScale	point graph	const j = document.joints.find((j) => j.id === target.coordinate.jointId)!;	pending S6/S7 semantic disposition
src/app/services/native-gesture-scale.ts	19	nativeGestureScale	point graph	for (const j of document.joints)	pending S6/S7 semantic disposition
src/app/services/number-unit-parser.service.ts	18	<module>	scale boundary	import { MODEL_SCALE } from '../model/render-scale';	pending S6/S7 semantic disposition
src/app/services/number-unit-parser.service.ts	104	<module>	scale boundary	* Format a length held in internal model units (MODEL_SCALE times the user's	pending S6/S7 semantic disposition
src/app/services/number-unit-parser.service.ts	110	formatModelLength	scale boundary	return this.formatValueAndUnit(modelValue / MODEL_SCALE, units);	pending S6/S7 semantic disposition
src/app/services/number-unit-parser.service.ts	116	parseModelLengthString	scale boundary	return [success, value * MODEL_SCALE];	pending S6/S7 semantic disposition
src/app/services/save-history.service.ts	5	<module>	legacy authority	import { MechanismService, PausedPlaybackPose } from './mechanism.service';	pending S6/S7 semantic disposition
src/app/services/save-history.service.ts	100	setMechanismToState	legacy authority	const mechanism = this.injector.get(MechanismService);	pending S6/S7 semantic disposition
src/app/services/selection-batch.service.ts	5	<module>	legacy record	import { Joint, PrisJoint, RealJoint, RevJoint } from '../model/joint';	pending S6/S7 semantic disposition
src/app/services/selection-batch.service.ts	6	<module>	legacy record	import { Link, RealLink, SliderBlock } from '../model/link';	pending S6/S7 semantic disposition
src/app/services/selection-batch.service.ts	8	<module>	legacy authority	import { MechanismService } from './mechanism.service';	pending S6/S7 semantic disposition
src/app/services/selection-batch.service.ts	22	<module>	legacy record	| { ref: SelectedPartRef; object: RealJoint }	pending S6/S7 semantic disposition
src/app/services/selection-batch.service.ts	57	<module>	legacy authority	private readonly mechanism = inject(MechanismService);	pending S6/S7 semantic disposition
